E:\Desktop\data\IMG\center_2020_09_23_11_34_40_336.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_336.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_336.jpg, -1, 0.9578581, 0, 0.06637947
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_449.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_449.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_449.jpg, -1, 0.5867289, 0, 0.04342759
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_553.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_553.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_553.jpg, -0.7168786, 0, 0, 0.02127463
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_659.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_659.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_659.jpg, -0.401533, 0, 0.3153456, 0.00805959
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_766.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_766.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_766.jpg, -0.04952316, 0, 0.6673554, 0.0109306
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_868.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_868.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_868.jpg, 0, 0, 0.9731913, 0.004625116
E:\Desktop\data\IMG\center_2020_09_23_11_34_40_974.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_40_974.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_40_974.jpg, 0, 0, 1, 0.008073827
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_102.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_102.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_102.jpg, 0, 0, 1, 0.002192395
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_225.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_225.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_225.jpg, 0, 0, 1, 0.0732794
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_333.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_333.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_333.jpg, 0, 0, 0.932095, 0.1011648
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_452.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_452.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_452.jpg, 0, 0, 0.559573, 0.06016209
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_554.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_554.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_554.jpg, 0, 0, 0.2664154, 0.05119319
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_666.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_666.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_666.jpg, 0, 0, 0, 0.01740858
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_770.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_770.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_770.jpg, 0, 0, 0.2812392, 0.04718998
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_876.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_876.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_876.jpg, 0, 0, 0.5914062, 0.03722294
E:\Desktop\data\IMG\center_2020_09_23_11_34_41_985.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_41_985.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_41_985.jpg, 0, 0, 0.9553398, 0.06489241
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_095.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_095.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_095.jpg, 0, 0, 1, 0.08083472
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_204.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_204.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_204.jpg, 0, 0, 1, 0.08670619
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_312.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_312.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_312.jpg, 0, 0, 1, 0.08513117
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_413.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_413.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_413.jpg, 0, 0, 1, 0.07156828
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_524.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_524.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_524.jpg, 0, 0, 1, 0.06296688
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_627.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_627.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_627.jpg, 0, 0, 1, 0.0829106
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_736.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_736.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_736.jpg, 0, 0, 1, 0.009429317
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_845.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_845.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_845.jpg, 0, 0, 1, 0.01090517
E:\Desktop\data\IMG\center_2020_09_23_11_34_42_954.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_42_954.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_42_954.jpg, 0, 0, 1, 0.002919116
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_066.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_066.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_066.jpg, 0, 0, 1, 0.002916936
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_169.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_169.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_169.jpg, 0, 0, 1, 0.01051889
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_274.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_274.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_274.jpg, 0, 0, 1, 0.005457019
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_386.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_386.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_386.jpg, -0.3244623, 0, 1, 0.01075631
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_485.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_485.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_485.jpg, -0.6281682, 0, 1, 0.006996374
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_588.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_588.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_588.jpg, -0.7951974, 0, 1, 0.007530559
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_703.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_703.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_703.jpg, -0.4511572, 0, 1, 0.001318817
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_811.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_811.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_811.jpg, -0.126913, 0, 0.9218965, 0.009885088
E:\Desktop\data\IMG\center_2020_09_23_11_34_43_919.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_43_919.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_43_919.jpg, 0, 0, 0.6339118, 0.005754579
E:\Desktop\data\IMG\center_2020_09_23_11_34_44_029.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_44_029.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_44_029.jpg, 0, 0, 0.2670697, 0.00562931
E:\Desktop\data\IMG\center_2020_09_23_11_34_44_143.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_44_143.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_44_143.jpg, 0, 0, 0, 0.009979139
E:\Desktop\data\IMG\center_2020_09_23_11_34_44_248.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_44_248.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_44_248.jpg, 0, 0, 0, 0.002843185
E:\Desktop\data\IMG\center_2020_09_23_11_34_44_351.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_44_351.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_44_351.jpg, 0, 0, 0, 0.001906744
E:\Desktop\data\IMG\center_2020_09_23_11_34_51_602.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_51_602.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_51_602.jpg, 0, 0, 0, 7.785918E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_51_712.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_51_712.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_51_712.jpg, 0, 0, 0, 7.787204E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_51_815.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_51_815.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_51_815.jpg, 0, 0, 0, 7.955466E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_51_925.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_51_925.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_51_925.jpg, 0, 0, 0, 7.92657E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_028.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_028.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_028.jpg, 0, 0, 0, 8.101426E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_130.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_130.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_130.jpg, 0, 0, 0, 7.780065E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_234.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_234.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_234.jpg, 0, 0, 0, 7.764956E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_338.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_338.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_338.jpg, 0, 0, 0, 7.813742E-05
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_447.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_447.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_447.jpg, 0, 0.1829274, 0, 0.1026419
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_554.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_554.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_554.jpg, 0, 0.5441484, 0, 0.6527714
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_655.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_655.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_655.jpg, 0, 0.847092, 0, 1.549611
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_761.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_761.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_761.jpg, 0, 1, 0, 2.714938
E:\Desktop\data\IMG\center_2020_09_23_11_34_52_865.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_52_865.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_52_865.jpg, 0, 1, 0, 3.896148
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_007.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_007.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_007.jpg, 0, 0.8582035, 0, 5.466154
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_112.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_112.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_112.jpg, 0, 0.5398871, 0, 6.363537
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_213.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_213.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_213.jpg, 0, 0.2373239, 0, 6.720284
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_315.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_315.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_315.jpg, 0, 0, 0, 6.733506
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_424.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_424.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_424.jpg, 0, 0, 0, 6.665937
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_539.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_539.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_539.jpg, 0, 0.048789, 0, 6.594662
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_653.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_653.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_653.jpg, 0, 0.3887499, 0, 6.880166
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_766.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_766.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_766.jpg, -0.0744609, 0.68718, 0, 7.496265
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_877.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_877.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_877.jpg, -0.4358727, 1, 0, 8.654958
E:\Desktop\data\IMG\center_2020_09_23_11_34_53_978.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_53_978.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_53_978.jpg, -0.5921515, 1, 0, 9.689122
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_084.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_084.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_084.jpg, -0.3071524, 1, 0, 10.81129
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_189.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_189.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_189.jpg, -0.001954866, 1, 0, 12.00121
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_300.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_300.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_300.jpg, 0, 1, 0, 13.27775
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_412.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_412.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_412.jpg, 0, 1, 0, 14.5286
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_519.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_519.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_519.jpg, 0, 1, 0, 15.48327
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_626.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_626.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_626.jpg, -0.0698613, 1, 0, 16.62315
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_758.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_758.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_758.jpg, -0.5024961, 1, 0, 17.92414
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_863.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_863.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_863.jpg, -0.1857234, 1, 0, 18.93547
E:\Desktop\data\IMG\center_2020_09_23_11_34_54_972.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_54_972.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_54_972.jpg, 0, 1, 0, 20.13589
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_081.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_081.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_081.jpg, 0, 1, 0, 21.17065
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_185.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_185.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_185.jpg, 0, 1, 0, 22.14723
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_292.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_292.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_292.jpg, -0.3524238, 1, 0, 23.26277
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_406.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_406.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_406.jpg, -0.6946766, 1, 0, 24.0106
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_507.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_507.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_507.jpg, -0.9578396, 1, 0, 24.58519
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_616.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_616.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_616.jpg, -0.6766246, 1, 0, 25.57898
E:\Desktop\data\IMG\center_2020_09_23_11_34_55_818.jpg, E:\Desktop\data\IMG\left_2020_09_23_11_34_55_818.jpg, E:\Desktop\data\IMG\right_2020_09_23_11_34_55_818.jpg, -0.07902485, 1, 0, 27.45417
